purchase_time,purchase_date,quantity
2017-05-25 23:32:26,2017-05-25,1
2017-05-12 17:34:31,2017-05-12,13
2017-06-08 13:14:58,2017-06-08,3
2017-05-17 03:30:30,2017-05-17,6
2017-06-08 07:24:22,2017-06-08,5
2017-05-10 00:18:20,2017-05-10,2
2017-05-05 15:37:18,2017-05-05,14
2017-05-15 15:38:11,2017-05-15,5
2017-05-20 17:14:45,2017-05-20,5
2017-05-23 22:28:36,2017-05-23,6
2017-06-12 10:34:29,2017-06-12,4
2017-05-12 07:59:02,2017-05-12,12
2017-06-12 19:12:17,2017-06-12,12
2017-05-09 15:19:43,2017-05-09,6
2017-05-11 18:46:35,2017-05-11,5
2017-05-05 12:35:47,2017-05-05,6
2017-06-11 12:06:08,2017-06-11,1
2017-05-24 11:15:13,2017-05-24,13
2017-05-25 10:21:49,2017-05-25,7
2017-06-15 18:43:48,2017-06-15,9
2017-05-24 22:37:32,2017-05-24,5
2017-06-01 17:40:00,2017-06-01,9
2017-05-23 19:02:00,2017-05-23,11
2017-06-10 17:57:12,2017-06-10,14
2017-06-06 20:36:40,2017-06-06,7
2017-05-22 22:40:39,2017-05-22,13
2017-05-01 17:53:55,2017-05-01,10
2017-05-12 22:30:52,2017-05-12,13
2017-05-16 16:27:41,2017-05-16,1
2017-05-12 18:59:04,2017-05-12,14
2017-05-30 22:30:32,2017-05-30,11
2017-06-07 23:16:59,2017-06-07,3
2017-05-31 00:51:26,2017-05-31,6
2017-05-19 10:42:47,2017-05-19,6
2017-05-10 00:21:17,2017-05-10,5
2017-06-08 21:00:36,2017-06-08,3
2017-06-06 15:56:55,2017-06-06,8
2017-05-27 15:47:58,2017-05-27,1
2017-05-01 17:56:51,2017-05-01,13
2017-06-07 20:24:07,2017-06-07,3
2017-05-22 11:04:34,2017-05-22,2
2017-05-11 13:08:04,2017-05-11,6
2017-06-14 11:45:55,2017-06-14,8
2017-05-21 17:56:38,2017-05-21,13
2017-05-14 17:02:54,2017-05-14,13
2017-05-12 10:05:16,2017-05-12,11
2017-05-08 13:26:57,2017-05-08,7
2017-06-10 21:50:44,2017-06-10,1
2017-06-14 17:57:21,2017-06-14,2
2017-05-08 06:06:35,2017-05-08,3
2017-06-02 08:25:41,2017-06-02,11
2017-05-26 10:02:25,2017-05-26,5
2017-06-13 21:34:47,2017-06-13,1
2017-06-12 22:55:41,2017-06-12,14
2017-05-11 13:06:34,2017-05-11,1
2017-06-13 22:02:51,2017-06-13,14
2017-05-19 18:42:14,2017-05-19,5
2017-06-14 16:07:23,2017-06-14,10
2017-06-03 14:37:38,2017-06-03,14
2017-06-05 09:00:31,2017-06-05,11
2017-05-06 21:17:01,2017-05-06,5
2017-06-05 22:26:58,2017-06-05,1
2017-05-05 20:20:18,2017-05-05,1
2017-05-16 17:43:56,2017-05-16,11
2017-05-15 18:37:38,2017-05-15,9
2017-06-04 21:12:58,2017-06-04,4
2017-05-25 10:24:21,2017-05-25,5
2017-05-19 09:41:53,2017-05-19,4
2017-05-29 08:37:51,2017-05-29,8
2017-06-06 16:01:30,2017-06-06,7
2017-05-31 09:52:11,2017-05-31,6
2017-06-08 19:15:15,2017-06-08,8
2017-05-10 22:45:21,2017-05-10,6
2017-05-15 14:52:41,2017-05-15,9
2017-05-07 13:05:13,2017-05-07,5
2017-05-17 17:44:34,2017-05-17,2
2017-05-15 09:38:12,2017-05-15,12
2017-06-12 14:29:13,2017-06-12,14
2017-05-18 10:46:47,2017-05-18,4
2017-05-10 09:11:05,2017-05-10,9
2017-05-31 06:32:49,2017-05-31,6
2017-05-09 23:03:41,2017-05-09,8
2017-05-26 18:31:02,2017-05-26,4
2017-05-19 19:08:46,2017-05-19,11
2017-05-28 13:33:35,2017-05-28,8
2017-06-12 13:44:26,2017-06-12,8
2017-05-19 07:54:25,2017-05-19,11
2017-05-21 07:57:56,2017-05-21,3
2017-05-01 16:19:07,2017-05-01,5
2017-06-12 23:07:11,2017-06-12,12
2017-05-15 20:52:13,2017-05-15,13
2017-06-09 01:00:53,2017-06-09,3
2017-06-08 23:48:09,2017-06-08,9
2017-06-11 20:39:55,2017-06-11,1
2017-05-11 12:29:55,2017-05-11,2
2017-05-02 15:23:09,2017-05-02,9
2017-05-09 13:02:10,2017-05-09,13
2017-05-18 17:09:25,2017-05-18,12
2017-05-22 20:52:06,2017-05-22,12
2017-05-23 19:24:53,2017-05-23,3
2017-05-02 12:48:11,2017-05-02,5
2017-05-27 13:48:50,2017-05-27,9
2017-05-20 14:00:07,2017-05-20,8
2017-06-10 17:19:22,2017-06-10,13
2017-05-30 17:36:54,2017-05-30,4
2017-05-21 15:09:43,2017-05-21,6
2017-05-08 11:39:43,2017-05-08,1
2017-05-24 17:26:18,2017-05-24,8
2017-05-16 08:28:49,2017-05-16,7
2017-06-13 17:10:36,2017-06-13,3
2017-05-09 22:37:55,2017-05-09,13
2017-06-01 10:24:52,2017-06-01,12
2017-05-30 23:27:47,2017-05-30,13
2017-05-29 19:40:15,2017-05-29,10
2017-05-17 10:02:28,2017-05-17,12
2017-05-02 19:58:30,2017-05-02,12
2017-05-28 18:06:49,2017-05-28,14
2017-05-08 22:16:40,2017-05-08,13
2017-05-04 10:39:26,2017-05-04,3
2017-05-24 19:38:41,2017-05-24,9
2017-06-08 19:50:58,2017-06-08,14
2017-05-19 12:44:30,2017-05-19,2
2017-05-07 11:01:18,2017-05-07,13
2017-05-21 20:23:54,2017-05-21,3
2017-05-04 07:21:32,2017-05-04,8
2017-05-16 15:05:35,2017-05-16,5
2017-05-04 08:41:54,2017-05-04,12
2017-06-06 00:49:51,2017-06-06,12
2017-05-18 23:23:07,2017-05-18,1
2017-05-17 11:19:41,2017-05-17,14
2017-05-09 23:22:43,2017-05-09,7
2017-05-09 02:36:03,2017-05-09,5
2017-05-05 18:54:54,2017-05-05,7
2017-05-12 13:55:58,2017-05-12,1
2017-05-31 21:21:27,2017-05-31,8
2017-05-04 13:31:14,2017-05-04,14
2017-05-10 15:51:43,2017-05-10,4
2017-05-25 14:29:42,2017-05-25,12
2017-05-03 12:29:40,2017-05-03,2
2017-05-08 22:15:14,2017-05-08,13
2017-05-31 21:42:12,2017-05-31,10
2017-06-14 06:53:41,2017-06-14,2
2017-05-23 17:03:13,2017-05-23,11
2017-05-02 10:51:29,2017-05-02,13
2017-05-01 21:14:31,2017-05-01,1
2017-05-16 08:11:52,2017-05-16,10
2017-06-06 16:19:01,2017-06-06,10
2017-06-12 20:51:00,2017-06-12,7
2017-06-12 23:06:47,2017-06-12,4
2017-06-08 06:44:00,2017-06-08,2
2017-06-01 16:23:58,2017-06-01,14
2017-05-01 21:58:35,2017-05-01,9
2017-06-06 12:38:42,2017-06-06,10
2017-05-05 08:50:28,2017-05-05,8
2017-06-15 17:27:41,2017-06-15,13
2017-05-04 19:15:42,2017-05-04,11
2017-05-24 23:13:52,2017-05-24,3
2017-05-13 12:28:32,2017-05-13,14
2017-06-05 16:49:45,2017-06-05,8
2017-05-07 21:40:09,2017-05-07,5
2017-05-08 17:39:11,2017-05-08,14
2017-06-07 15:47:57,2017-06-07,10
2017-06-06 12:29:24,2017-06-06,2
2017-06-05 16:31:46,2017-06-05,2
2017-05-12 23:38:09,2017-05-12,10
2017-06-05 13:39:55,2017-06-05,7
2017-06-06 08:37:30,2017-06-06,10
2017-06-13 11:11:47,2017-06-13,9
2017-05-16 20:27:04,2017-05-16,7
2017-05-15 08:59:57,2017-05-15,2
2017-06-07 14:34:44,2017-06-07,4
2017-06-11 12:19:22,2017-06-11,11
2017-06-10 17:06:01,2017-06-10,3
2017-06-03 16:59:53,2017-06-03,9
2017-05-21 08:01:38,2017-05-21,5
2017-05-22 22:54:44,2017-05-22,14
2017-05-06 14:23:15,2017-05-06,12
2017-05-30 08:51:58,2017-05-30,13
2017-05-16 11:31:51,2017-05-16,1
2017-06-07 09:13:50,2017-06-07,13
2017-06-12 11:17:28,2017-06-12,5
2017-05-16 20:51:52,2017-05-16,4
2017-05-27 11:37:38,2017-05-27,9
2017-05-07 12:48:48,2017-05-07,1
2017-05-12 08:59:52,2017-05-12,13
2017-05-21 19:07:46,2017-05-21,8
2017-06-01 20:51:39,2017-06-01,10
2017-06-10 15:31:35,2017-06-10,6
2017-05-26 00:43:27,2017-05-26,7
2017-05-12 19:02:52,2017-05-12,11
2017-06-04 13:31:20,2017-06-04,14
2017-05-10 19:42:27,2017-05-10,5
2017-06-08 17:44:30,2017-06-08,3
2017-05-14 00:03:43,2017-05-14,8
2017-05-17 04:26:46,2017-05-17,9
2017-05-24 10:40:31,2017-05-24,9
2017-06-08 16:18:31,2017-06-08,13
2017-06-15 17:30:46,2017-06-15,3
2017-06-11 20:23:20,2017-06-11,7
2017-05-04 10:11:17,2017-05-04,5
2017-05-05 20:39:37,2017-05-05,5
2017-06-14 08:57:30,2017-06-14,1
2017-05-10 16:38:49,2017-05-10,3
2017-06-03 11:20:10,2017-06-03,13
2017-05-06 17:25:10,2017-05-06,10
2017-05-22 21:45:15,2017-05-22,12
2017-05-05 14:47:40,2017-05-05,1
2017-05-06 12:16:26,2017-05-06,1
2017-05-07 09:48:03,2017-05-07,1
2017-05-09 18:22:48,2017-05-09,7
2017-05-24 08:26:11,2017-05-24,10
2017-05-17 10:25:44,2017-05-17,6
2017-05-03 13:35:57,2017-05-03,11
2017-05-08 10:58:02,2017-05-08,11
2017-05-14 01:22:00,2017-05-14,9
2017-05-24 19:03:52,2017-05-24,12
2017-05-15 10:54:23,2017-05-15,6
2017-06-13 12:35:37,2017-06-13,10
2017-05-14 18:36:50,2017-05-14,4
2017-05-20 19:16:32,2017-05-20,14
2017-05-06 11:30:56,2017-05-06,7
2017-05-11 00:06:30,2017-05-11,1
2017-06-12 22:23:08,2017-06-12,6
2017-05-18 15:17:59,2017-05-18,5
2017-06-07 17:29:31,2017-06-07,8
2017-05-17 15:42:31,2017-05-17,7
2017-06-14 04:01:34,2017-06-14,14
2017-06-13 10:51:54,2017-06-13,14
2017-05-11 14:39:36,2017-05-11,2
2017-06-14 14:33:25,2017-06-14,3
2017-05-31 07:36:23,2017-05-31,10
2017-06-05 21:14:01,2017-06-05,4
2017-05-28 21:00:17,2017-05-28,11
2017-05-05 20:43:13,2017-05-05,12
2017-05-09 18:24:41,2017-05-09,2
2017-05-02 23:05:38,2017-05-02,11
2017-05-17 12:16:30,2017-05-17,11
2017-05-12 19:08:56,2017-05-12,9
2017-05-16 00:48:59,2017-05-16,1
2017-05-24 11:20:34,2017-05-24,13
2017-05-05 12:54:05,2017-05-05,13
2017-05-28 21:28:17,2017-05-28,9
2017-06-01 13:19:02,2017-06-01,9
2017-05-19 17:07:52,2017-05-19,14
2017-06-05 02:22:27,2017-06-05,2
2017-06-03 19:00:27,2017-06-03,13
2017-06-06 13:39:18,2017-06-06,4
2017-05-09 20:29:15,2017-05-09,1
2017-06-06 04:27:54,2017-06-06,9
2017-05-27 15:51:12,2017-05-27,10
2017-06-06 14:22:21,2017-06-06,10
2017-05-11 12:58:50,2017-05-11,12
2017-06-12 12:05:41,2017-06-12,1
2017-06-08 04:16:46,2017-06-08,8
2017-05-14 11:03:47,2017-05-14,5
2017-05-11 15:10:52,2017-05-11,6
2017-05-24 15:46:11,2017-05-24,3
2017-05-04 01:32:54,2017-05-04,5
2017-05-03 15:54:31,2017-05-03,3
2017-05-23 09:43:45,2017-05-23,13
2017-05-29 23:43:43,2017-05-29,9
2017-06-02 09:15:40,2017-06-02,11
2017-06-11 09:46:11,2017-06-11,11
2017-05-03 20:03:35,2017-05-03,5
2017-05-02 13:31:31,2017-05-02,7
2017-05-01 12:04:40,2017-05-01,8
2017-05-14 15:05:45,2017-05-14,14
2017-05-01 17:52:37,2017-05-01,6
2017-05-09 08:42:15,2017-05-09,4
2017-05-21 12:48:27,2017-05-21,5
2017-06-06 22:42:26,2017-06-06,5
2017-05-31 22:12:33,2017-05-31,2
2017-05-16 09:01:21,2017-05-16,3
2017-06-05 21:21:51,2017-06-05,4
2017-05-16 17:41:05,2017-05-16,9
2017-06-13 23:43:07,2017-06-13,4
2017-05-01 19:05:18,2017-05-01,14
2017-05-17 22:08:14,2017-05-17,14
2017-05-23 23:11:46,2017-05-23,9
2017-05-15 22:22:23,2017-05-15,4
2017-05-29 19:02:27,2017-05-29,6
2017-05-21 08:01:54,2017-05-21,12
2017-05-27 00:04:35,2017-05-27,12
2017-05-05 16:39:57,2017-05-05,1
2017-05-25 10:11:14,2017-05-25,6
2017-05-08 13:35:48,2017-05-08,1
2017-05-30 15:57:13,2017-05-30,12
2017-05-23 15:08:40,2017-05-23,1
2017-05-28 17:17:51,2017-05-28,9
2017-05-12 14:02:49,2017-05-12,8
2017-05-25 22:18:31,2017-05-25,12
2017-05-28 22:18:09,2017-05-28,13
2017-05-08 13:13:38,2017-05-08,6
2017-05-20 19:31:30,2017-05-20,1
2017-05-17 20:31:55,2017-05-17,12
2017-05-16 16:35:01,2017-05-16,11
2017-05-29 23:13:05,2017-05-29,6
2017-06-02 22:57:03,2017-06-02,8
2017-05-19 18:24:16,2017-05-19,13
2017-05-31 13:50:26,2017-05-31,13
2017-05-11 08:05:02,2017-05-11,4
2017-05-12 13:13:51,2017-05-12,13
2017-05-25 19:46:21,2017-05-25,6
2017-05-27 13:26:02,2017-05-27,8
2017-06-12 13:39:28,2017-06-12,11
2017-06-01 17:56:35,2017-06-01,2
2017-05-17 23:17:29,2017-05-17,8
2017-05-29 14:21:28,2017-05-29,13
2017-06-15 22:25:11,2017-06-15,2
2017-05-04 13:48:12,2017-05-04,10
2017-06-01 12:48:34,2017-06-01,12
2017-05-29 10:17:40,2017-05-29,13
2017-06-02 18:49:32,2017-06-02,9
2017-05-09 04:33:51,2017-05-09,7
2017-06-06 13:35:34,2017-06-06,12
2017-05-08 10:55:54,2017-05-08,3
2017-05-12 12:05:23,2017-05-12,11
2017-05-16 11:44:40,2017-05-16,9
2017-05-31 18:41:34,2017-05-31,6
2017-06-04 20:38:07,2017-06-04,6
2017-06-08 17:10:53,2017-06-08,5
2017-05-17 18:17:20,2017-05-17,14
2017-06-04 21:37:58,2017-06-04,12
2017-06-13 21:07:21,2017-06-13,10
2017-05-06 20:23:57,2017-05-06,3
2017-05-29 20:36:51,2017-05-29,13
2017-05-02 06:29:43,2017-05-02,10
2017-05-12 10:28:31,2017-05-12,3
2017-05-21 13:09:50,2017-05-21,12
2017-05-31 21:49:02,2017-05-31,6
2017-05-24 21:39:01,2017-05-24,6
2017-05-17 10:44:59,2017-05-17,9
2017-05-09 15:29:51,2017-05-09,2
2017-06-04 11:37:23,2017-06-04,5
2017-05-14 23:55:13,2017-05-14,13
2017-06-13 21:19:36,2017-06-13,10
2017-05-22 20:03:10,2017-05-22,7
2017-05-23 22:56:19,2017-05-23,5
2017-06-09 14:43:13,2017-06-09,3
2017-06-13 20:14:49,2017-06-13,11
2017-05-17 13:35:45,2017-05-17,5
2017-06-10 15:52:36,2017-06-10,12
2017-05-24 11:43:20,2017-05-24,7
2017-05-07 18:42:26,2017-05-07,4
2017-05-07 19:31:24,2017-05-07,3
2017-05-24 09:44:14,2017-05-24,10
2017-05-10 15:34:32,2017-05-10,3
2017-05-06 20:11:53,2017-05-06,11
2017-06-11 20:02:20,2017-06-11,14
2017-06-02 18:58:32,2017-06-02,9
2017-05-09 21:18:52,2017-05-09,14
2017-05-17 21:51:30,2017-05-17,3
2017-05-25 11:55:14,2017-05-25,10
2017-06-09 08:09:53,2017-06-09,12
2017-05-25 23:22:43,2017-05-25,13
2017-05-17 17:13:08,2017-05-17,7
2017-06-15 09:34:03,2017-06-15,3
2017-05-05 13:51:24,2017-05-05,9
2017-06-13 08:36:28,2017-06-13,13
2017-05-05 14:41:47,2017-05-05,8
2017-06-09 09:22:57,2017-06-09,8
2017-06-06 14:54:45,2017-06-06,4
2017-05-15 07:42:12,2017-05-15,2
2017-05-10 11:51:13,2017-05-10,7
2017-05-06 01:39:16,2017-05-06,14
2017-05-27 21:13:53,2017-05-27,3
2017-05-29 13:18:24,2017-05-29,11
2017-05-31 11:15:03,2017-05-31,8
2017-06-08 20:28:21,2017-06-08,13
2017-05-14 22:54:51,2017-05-14,12
2017-05-19 19:04:14,2017-05-19,12
2017-05-30 13:20:33,2017-05-30,6
2017-06-14 22:27:03,2017-06-14,5
2017-05-11 17:06:11,2017-05-11,12
2017-05-11 12:10:03,2017-05-11,2
2017-05-05 17:23:59,2017-05-05,3
2017-06-06 12:42:39,2017-06-06,4
2017-05-29 13:00:22,2017-05-29,14
2017-06-10 19:59:23,2017-06-10,1
2017-05-09 11:18:54,2017-05-09,12
2017-06-04 11:11:57,2017-06-04,4
2017-05-22 23:44:38,2017-05-22,2
2017-05-09 10:49:49,2017-05-09,6
2017-05-15 18:46:52,2017-05-15,5
2017-05-29 22:38:58,2017-05-29,1
2017-05-20 13:22:52,2017-05-20,14
2017-06-15 11:35:38,2017-06-15,5
2017-06-06 16:32:42,2017-06-06,3
2017-05-11 17:40:02,2017-05-11,12
2017-05-12 14:12:57,2017-05-12,10
2017-05-14 19:18:11,2017-05-14,6
2017-05-31 17:52:56,2017-05-31,6
2017-06-14 20:25:41,2017-06-14,8
2017-05-06 16:30:06,2017-05-06,7
2017-05-12 22:26:54,2017-05-12,11
2017-05-01 12:38:57,2017-05-01,1
2017-06-04 18:54:19,2017-06-04,14
2017-05-02 16:32:37,2017-05-02,3
2017-05-27 10:14:17,2017-05-27,12
2017-05-17 23:19:34,2017-05-17,3
2017-06-13 17:01:29,2017-06-13,6
2017-05-16 17:26:46,2017-05-16,14
2017-06-06 10:36:04,2017-06-06,8
2017-05-16 10:49:26,2017-05-16,10
2017-05-17 09:44:29,2017-05-17,6
2017-06-12 17:08:56,2017-06-12,2
2017-05-01 18:11:50,2017-05-01,2
2017-05-26 18:58:13,2017-05-26,2
2017-05-19 14:49:21,2017-05-19,8
2017-05-05 08:44:58,2017-05-05,4
2017-05-21 17:12:50,2017-05-21,6
2017-06-05 15:33:07,2017-06-05,6
2017-06-01 12:46:06,2017-06-01,13
2017-06-07 12:14:43,2017-06-07,8
2017-06-08 07:43:19,2017-06-08,14
2017-05-30 23:24:11,2017-05-30,2
2017-05-19 08:20:59,2017-05-19,2
2017-06-02 11:48:32,2017-06-02,10
2017-05-22 22:35:09,2017-05-22,10
2017-05-16 16:37:16,2017-05-16,2
2017-05-10 22:45:16,2017-05-10,13
2017-05-24 19:14:25,2017-05-24,12
2017-06-02 11:01:39,2017-06-02,5
2017-05-02 18:52:34,2017-05-02,7
2017-05-04 15:49:06,2017-05-04,11
2017-05-20 14:17:44,2017-05-20,1
2017-06-15 00:51:04,2017-06-15,7
2017-05-21 08:00:06,2017-05-21,2
2017-05-20 16:07:06,2017-05-20,5
2017-05-20 13:35:44,2017-05-20,9
2017-05-09 16:54:53,2017-05-09,9
2017-05-26 08:41:54,2017-05-26,9
2017-05-10 06:54:05,2017-05-10,8
2017-05-16 00:57:20,2017-05-16,8
2017-05-09 23:16:25,2017-05-09,8
2017-05-20 11:37:34,2017-05-20,1
2017-05-15 21:09:41,2017-05-15,2
2017-06-02 15:12:18,2017-06-02,4
2017-05-06 13:35:37,2017-05-06,3
2017-05-24 17:01:03,2017-05-24,3
2017-05-08 15:58:24,2017-05-08,2
2017-05-21 10:42:32,2017-05-21,4
2017-06-07 11:49:07,2017-06-07,5
2017-06-13 12:16:24,2017-06-13,4
2017-05-29 16:48:56,2017-05-29,13
2017-06-11 06:22:27,2017-06-11,11
2017-05-19 18:26:12,2017-05-19,10
2017-05-01 19:42:01,2017-05-01,2
2017-05-21 08:03:32,2017-05-21,14
2017-05-11 14:40:14,2017-05-11,7
2017-05-10 22:44:22,2017-05-10,3
2017-06-02 21:09:49,2017-06-02,11
2017-05-25 10:43:21,2017-05-25,3
2017-05-02 22:39:55,2017-05-02,2
2017-05-29 17:20:26,2017-05-29,9
2017-05-08 01:36:38,2017-05-08,3
2017-05-03 18:50:08,2017-05-03,3
2017-05-22 08:19:53,2017-05-22,13
2017-05-31 22:38:57,2017-05-31,6
2017-06-04 16:08:32,2017-06-04,13
2017-05-05 08:17:22,2017-05-05,10
2017-05-11 20:22:04,2017-05-11,13
2017-05-14 15:25:00,2017-05-14,10
2017-05-21 20:52:18,2017-05-21,13
2017-05-18 17:53:34,2017-05-18,5
2017-05-19 09:11:12,2017-05-19,11
2017-05-16 15:09:18,2017-05-16,12
2017-05-31 16:01:24,2017-05-31,2
2017-05-19 01:46:45,2017-05-19,8
2017-05-29 21:46:54,2017-05-29,6
2017-05-19 14:45:14,2017-05-19,6
2017-06-06 09:36:15,2017-06-06,3
2017-05-19 17:27:49,2017-05-19,7
2017-05-13 00:04:32,2017-05-13,7
2017-05-01 21:31:24,2017-05-01,3
2017-06-04 11:55:57,2017-06-04,11
2017-06-01 00:12:32,2017-06-01,11
2017-05-24 23:57:42,2017-05-24,5
2017-06-09 17:20:14,2017-06-09,10
2017-06-15 11:18:42,2017-06-15,5
2017-06-11 23:33:52,2017-06-11,2
2017-06-01 16:04:00,2017-06-01,4
2017-05-15 18:34:54,2017-05-15,6
2017-06-11 17:54:26,2017-06-11,9
2017-05-30 12:41:01,2017-05-30,8
2017-05-15 14:08:00,2017-05-15,14
2017-05-12 22:47:15,2017-05-12,6
2017-05-16 17:46:06,2017-05-16,13
2017-05-24 03:51:41,2017-05-24,2
2017-05-20 19:30:11,2017-05-20,9
2017-05-24 12:14:21,2017-05-24,6
2017-06-04 20:01:12,2017-06-04,14
2017-05-30 17:34:31,2017-05-30,1
2017-05-09 09:49:49,2017-05-09,13
2017-06-11 21:32:16,2017-06-11,9
2017-05-11 17:36:31,2017-05-11,1
2017-05-31 19:32:28,2017-05-31,5
2017-05-22 19:49:13,2017-05-22,9
2017-05-31 00:23:47,2017-05-31,2
2017-05-20 00:26:11,2017-05-20,5
2017-05-22 11:17:25,2017-05-22,2
2017-06-05 11:30:05,2017-06-05,5
2017-06-01 09:03:05,2017-06-01,10
2017-05-19 18:11:21,2017-05-19,6
2017-05-26 16:42:34,2017-05-26,14
2017-05-14 11:05:08,2017-05-14,4
2017-05-01 15:51:51,2017-05-01,1
2017-06-10 20:22:45,2017-06-10,8
2017-05-10 22:45:02,2017-05-10,8
2017-05-17 10:50:54,2017-05-17,14
2017-05-23 22:14:50,2017-05-23,1
2017-05-20 17:45:52,2017-05-20,13
2017-06-04 20:33:17,2017-06-04,8
2017-05-22 19:11:49,2017-05-22,8
2017-05-05 12:45:29,2017-05-05,11
2017-05-19 19:43:24,2017-05-19,12
2017-05-01 20:33:42,2017-05-01,6
2017-05-17 14:35:22,2017-05-17,6
2017-05-12 20:41:40,2017-05-12,12
2017-05-01 10:53:02,2017-05-01,14
2017-05-29 19:22:12,2017-05-29,4
2017-05-29 12:58:54,2017-05-29,3
2017-05-09 00:18:57,2017-05-09,11
2017-05-16 17:21:14,2017-05-16,8
2017-05-21 16:41:54,2017-05-21,1
2017-05-12 17:22:23,2017-05-12,4
2017-05-12 22:22:02,2017-05-12,5
2017-05-09 13:59:29,2017-05-09,13
2017-06-13 18:35:45,2017-06-13,9
2017-05-04 19:27:18,2017-05-04,1
2017-06-07 16:53:07,2017-06-07,12
2017-06-05 13:12:36,2017-06-05,10
2017-05-25 18:40:00,2017-05-25,1
2017-05-06 15:13:22,2017-05-06,10
2017-05-25 18:48:11,2017-05-25,12
2017-05-13 18:14:49,2017-05-13,11
2017-06-14 20:57:37,2017-06-14,6
2017-06-08 19:15:43,2017-06-08,11
2017-06-15 00:43:00,2017-06-15,11
2017-06-09 21:19:59,2017-06-09,4
2017-06-15 20:56:18,2017-06-15,5
2017-06-11 18:11:40,2017-06-11,10
2017-06-01 11:59:38,2017-06-01,7
2017-05-02 23:15:01,2017-05-02,4
2017-05-23 14:14:23,2017-05-23,14
2017-06-12 18:17:53,2017-06-12,10
2017-06-14 00:57:56,2017-06-14,4
2017-05-17 10:53:24,2017-05-17,13
2017-05-08 10:35:50,2017-05-08,5
2017-05-06 10:48:16,2017-05-06,12
2017-05-07 12:33:16,2017-05-07,10
2017-05-19 10:27:43,2017-05-19,7
2017-06-15 15:48:19,2017-06-15,9
2017-06-15 22:39:08,2017-06-15,9
2017-05-02 21:45:24,2017-05-02,5
2017-06-08 06:46:08,2017-06-08,13
2017-05-29 14:25:57,2017-05-29,7
2017-06-08 23:28:16,2017-06-08,14
2017-05-28 15:26:27,2017-05-28,5
2017-05-08 16:24:13,2017-05-08,13
2017-05-18 14:57:13,2017-05-18,14
2017-05-29 23:27:34,2017-05-29,9
2017-05-21 13:13:40,2017-05-21,4
2017-05-18 17:48:41,2017-05-18,6
2017-05-21 14:42:36,2017-05-21,13
2017-05-01 15:01:08,2017-05-01,2
2017-06-01 14:39:14,2017-06-01,4
2017-05-02 18:31:54,2017-05-02,13
2017-06-09 23:01:58,2017-06-09,12
2017-05-27 17:17:07,2017-05-27,14
2017-05-08 19:11:58,2017-05-08,14
2017-06-09 17:23:33,2017-06-09,12
2017-06-15 16:03:21,2017-06-15,13
2017-05-17 15:42:02,2017-05-17,5
2017-05-08 18:53:03,2017-05-08,13
2017-06-11 21:27:02,2017-06-11,10
2017-06-11 11:38:51,2017-06-11,9
2017-05-22 19:18:00,2017-05-22,2
2017-05-01 22:43:15,2017-05-01,4
2017-06-06 14:43:08,2017-06-06,14
2017-05-20 11:40:05,2017-05-20,7
2017-05-31 22:11:51,2017-05-31,12
2017-06-04 11:09:04,2017-06-04,2
2017-05-04 16:23:13,2017-05-04,4
2017-06-11 23:27:12,2017-06-11,13
2017-06-08 13:41:20,2017-06-08,6
2017-06-07 23:32:10,2017-06-07,10
2017-06-05 08:57:55,2017-06-05,10
2017-06-06 11:28:05,2017-06-06,12
2017-06-04 20:54:49,2017-06-04,2
2017-05-13 20:05:21,2017-05-13,12
2017-06-09 13:14:16,2017-06-09,3
2017-05-10 04:12:20,2017-05-10,6
2017-05-22 19:26:47,2017-05-22,4
2017-06-09 16:43:29,2017-06-09,4
2017-05-01 15:29:31,2017-05-01,12
2017-05-19 12:22:42,2017-05-19,10
2017-05-30 22:15:57,2017-05-30,6
2017-05-15 14:40:36,2017-05-15,12
2017-06-15 00:18:57,2017-06-15,12
2017-05-21 07:59:40,2017-05-21,1
2017-05-29 23:53:39,2017-05-29,11
2017-05-13 16:04:35,2017-05-13,6
2017-05-29 19:35:51,2017-05-29,1
2017-05-27 20:35:19,2017-05-27,11
2017-05-30 11:57:07,2017-05-30,7
2017-06-07 20:11:29,2017-06-07,4
2017-05-24 13:55:43,2017-05-24,3
2017-05-19 11:43:01,2017-05-19,1
2017-05-29 12:58:03,2017-05-29,11
2017-05-25 18:19:13,2017-05-25,6
2017-05-08 19:11:43,2017-05-08,12
2017-05-14 09:31:20,2017-05-14,5
2017-06-13 03:24:05,2017-06-13,5
2017-06-09 14:31:39,2017-06-09,1
2017-05-18 12:32:21,2017-05-18,12
2017-05-11 14:35:20,2017-05-11,8
2017-05-02 12:54:47,2017-05-02,6
2017-06-10 19:28:30,2017-06-10,11
2017-05-14 10:58:49,2017-05-14,12
2017-06-03 13:25:22,2017-06-03,11
2017-06-12 11:47:43,2017-06-12,12
2017-06-15 10:07:14,2017-06-15,5
2017-06-07 14:10:15,2017-06-07,12
2017-05-21 08:04:02,2017-05-21,3
2017-05-01 20:29:52,2017-05-01,8
2017-05-26 15:16:08,2017-05-26,4
2017-06-07 07:04:25,2017-06-07,5
2017-05-19 10:28:16,2017-05-19,11
2017-06-06 23:21:00,2017-06-06,6
2017-06-07 09:12:10,2017-06-07,8
2017-06-15 16:23:52,2017-06-15,4
2017-05-22 09:50:03,2017-05-22,13
2017-05-30 22:45:41,2017-05-30,13
2017-06-14 15:03:40,2017-06-14,4
