"date","VIX.Open","VIX.High","VIX.Low","VIX.Close","VIX.Volume","VIX.Adjusted","year","month","monthf","weekday","weekdayf","week"
2015-07-21,12.42,12.79,12.21,12.22,0,12.22,2015,7,"Jul",2,"Tue",29
2015-07-22,12.77,12.83,12.05,12.12,0,12.12,2015,7,"Jul",3,"Wed",29
2015-07-23,12.06,13.08,11.73,12.64,0,12.64,2015,7,"Jul",4,"Thu",29
2015-07-24,12.87,14.73,12.86,13.74,0,13.74,2015,7,"Jul",5,"Fri",29
2015-07-27,15.6,16.27,15.03,15.6,0,15.6,2015,7,"Jul",1,"Mon",30
2015-07-28,14.87,15.62,13.32,13.44,0,13.44,2015,7,"Jul",2,"Tue",30
2015-07-29,13.57,13.59,11.85,12.5,0,12.5,2015,7,"Jul",3,"Wed",30
2015-07-30,12.72,13.42,12.09,12.13,0,12.13,2015,7,"Jul",4,"Thu",30
2015-07-31,12.03,12.63,11.82,12.12,0,12.12,2015,7,"Jul",5,"Fri",30
2015-08-03,12.85,13.55,12.32,12.56,0,12.56,2015,8,"Aug",1,"Mon",31
2015-08-04,12.66,13.22,12.29,13,0,13,2015,8,"Aug",2,"Tue",31
2015-08-05,12.02,12.72,10.88,12.51,0,12.51,2015,8,"Aug",3,"Wed",31
2015-08-06,12.2,14.25,12.16,13.77,0,13.77,2015,8,"Aug",4,"Thu",31
2015-08-07,13.57,14.58,13.29,13.39,0,13.39,2015,8,"Aug",5,"Fri",31
2015-08-10,12.73,12.78,12.18,12.23,0,12.23,2015,8,"Aug",1,"Mon",32
2015-08-11,13.24,14.33,13.02,13.71,0,13.71,2015,8,"Aug",2,"Tue",32
2015-08-12,15.19,16.280001,13.45,13.61,0,13.61,2015,8,"Aug",3,"Wed",32
2015-08-13,13.87,14.33,13.06,13.49,0,13.49,2015,8,"Aug",4,"Thu",32
2015-08-14,13.69,13.87,12.8,12.83,0,12.83,2015,8,"Aug",5,"Fri",32
2015-08-17,14.32,14.52,13.01,13.02,0,13.02,2015,8,"Aug",1,"Mon",33
2015-08-18,13.41,13.94,13.17,13.79,0,13.79,2015,8,"Aug",2,"Tue",33
2015-08-19,14.84,15.96,13.73,15.25,0,15.25,2015,8,"Aug",3,"Wed",33
2015-08-20,16.549999,19.24,16.129999,19.139999,0,19.139999,2015,8,"Aug",4,"Thu",33
2015-08-21,22.549999,28.379999,20.799999,28.030001,0,28.030001,2015,8,"Aug",5,"Fri",33
2015-08-24,28.030001,53.290001,28.030001,40.740002,0,40.740002,2015,8,"Aug",1,"Mon",34
2015-08-25,31.129999,38.060001,28.08,36.02,0,36.02,2015,8,"Aug",2,"Tue",34
2015-08-26,31.129999,35.619999,28.67,30.32,0,30.32,2015,8,"Aug",3,"Wed",34
2015-08-27,27.110001,29.9,24.49,26.1,0,26.1,2015,8,"Aug",4,"Thu",34
2015-08-28,26.690001,29.200001,25.77,26.049999,0,26.049999,2015,8,"Aug",5,"Fri",34
2015-08-31,27.030001,29.370001,26.629999,28.43,0,28.43,2015,8,"Aug",1,"Mon",35
2015-09-01,31.91,33.82,29.91,31.4,0,31.4,2015,9,"Sep",2,"Tue",35
2015-09-02,29.139999,30.450001,24.77,26.09,0,26.09,2015,9,"Sep",3,"Wed",35
2015-09-03,25.209999,26.309999,23.450001,25.610001,0,25.610001,2015,9,"Sep",4,"Thu",35
2015-09-04,27.43,29.469999,25.68,27.799999,0,27.799999,2015,9,"Sep",5,"Fri",35
2015-09-08,25.049999,26.25,24.129999,24.9,0,24.9,2015,9,"Sep",2,"Tue",36
2015-09-09,22.389999,26.82,21.51,26.23,0,26.23,2015,9,"Sep",3,"Wed",36
2015-09-10,26.870001,27.219999,23.530001,24.370001,0,24.370001,2015,9,"Sep",4,"Thu",36
2015-09-11,25.379999,25.809999,23.15,23.200001,0,23.200001,2015,9,"Sep",5,"Fri",36
2015-09-14,24.030001,25.32,23.639999,24.25,0,24.25,2015,9,"Sep",1,"Mon",37
2015-09-15,23.280001,23.77,22.129999,22.540001,0,22.540001,2015,9,"Sep",2,"Tue",37
2015-09-16,22.57,22.940001,21.09,21.35,0,21.35,2015,9,"Sep",3,"Wed",37
2015-09-17,21.540001,23.33,17.870001,21.139999,0,21.139999,2015,9,"Sep",4,"Thu",37
2015-09-18,23.07,23.99,20.98,22.280001,0,22.280001,2015,9,"Sep",5,"Fri",37
2015-09-21,21.969999,22.48,20.049999,20.139999,0,20.139999,2015,9,"Sep",1,"Mon",38
2015-09-22,22.969999,26.290001,22.25,22.440001,0,22.440001,2015,9,"Sep",2,"Tue",38
2015-09-23,22.09,23.200001,21.139999,22.129999,0,22.129999,2015,9,"Sep",3,"Wed",38
2015-09-24,23.530001,25.299999,21.809999,23.469999,0,23.469999,2015,9,"Sep",4,"Thu",38
2015-09-25,21.120001,24.290001,20.809999,23.620001,0,23.620001,2015,9,"Sep",5,"Fri",38
2015-09-28,25.02,28.33,24.940001,27.629999,0,27.629999,2015,9,"Sep",1,"Mon",39
2015-09-29,26.57,28.200001,25.76,26.83,0,26.83,2015,9,"Sep",2,"Tue",39
2015-09-30,24.639999,25.879999,23.25,24.5,0,24.5,2015,9,"Sep",3,"Wed",39
2015-10-01,23.139999,25.23,22.549999,22.549999,0,22.549999,2015,10,"Oct",4,"Thu",39
2015-10-02,23.99,24.469999,20.35,20.940001,0,20.940001,2015,10,"Oct",5,"Fri",39
2015-10-05,20.309999,20.42,19.139999,19.540001,0,19.540001,2015,10,"Oct",1,"Mon",40
2015-10-06,19.540001,20.32,18.82,19.4,0,19.4,2015,10,"Oct",2,"Tue",40
2015-10-07,18.959999,19.73,18.33,18.4,0,18.4,2015,10,"Oct",3,"Wed",40
2015-10-08,18.620001,19.02,16.34,17.42,0,17.42,2015,10,"Oct",4,"Thu",40
2015-10-09,17.15,18.200001,16.889999,17.08,0,17.08,2015,10,"Oct",5,"Fri",40
2015-10-12,17.68,17.809999,16.15,16.17,0,16.17,2015,10,"Oct",1,"Mon",41
2015-10-13,17.08,17.700001,16.139999,17.67,0,17.67,2015,10,"Oct",2,"Tue",41
2015-10-14,17.67,18.780001,17.299999,18.030001,0,18.030001,2015,10,"Oct",3,"Wed",41
2015-10-15,17.620001,17.85,16.040001,16.049999,0,16.049999,2015,10,"Oct",4,"Thu",41
2015-10-16,15.64,16.860001,15.05,15.05,0,15.05,2015,10,"Oct",5,"Fri",41
2015-10-19,15.68,16.23,14.82,14.98,0,14.98,2015,10,"Oct",1,"Mon",42
2015-10-20,15.17,16.34,14.72,15.75,0,15.75,2015,10,"Oct",2,"Tue",42
2015-10-21,14.98,16.700001,14.41,16.700001,0,16.700001,2015,10,"Oct",3,"Wed",42
2015-10-22,15.02,15.92,14.45,14.45,0,14.45,2015,10,"Oct",4,"Thu",42
2015-10-23,13.46,15.12,13.24,14.46,0,14.46,2015,10,"Oct",5,"Fri",42
2015-10-26,14.76,15.43,14.68,15.29,0,15.29,2015,10,"Oct",1,"Mon",43
2015-10-27,15.75,15.99,14.78,15.43,0,15.43,2015,10,"Oct",2,"Tue",43
2015-10-28,15.14,15.73,12.8,14.33,0,14.33,2015,10,"Oct",3,"Wed",43
2015-10-29,14.8,15.46,14.33,14.61,0,14.61,2015,10,"Oct",4,"Thu",43
2015-10-30,14.6,15.39,14,15.07,0,15.07,2015,10,"Oct",5,"Fri",43
2015-11-02,15.41,15.51,13.67,14.15,0,14.15,2015,11,"Nov",1,"Mon",44
2015-11-03,14.33,14.73,13.81,14.54,0,14.54,2015,11,"Nov",2,"Tue",44
2015-11-04,14.04,15.88,13.96,15.51,0,15.51,2015,11,"Nov",3,"Wed",44
2015-11-05,15.39,16.389999,15,15.05,0,15.05,2015,11,"Nov",4,"Thu",44
2015-11-06,14.91,16,14.32,14.33,0,14.33,2015,11,"Nov",5,"Fri",44
2015-11-09,15.34,17.09,15.14,16.52,0,16.52,2015,11,"Nov",1,"Mon",45
2015-11-10,16.690001,16.959999,15.24,15.29,0,15.29,2015,11,"Nov",2,"Tue",45
2015-11-11,15.07,16.15,15.02,16.059999,0,16.059999,2015,11,"Nov",3,"Wed",45
2015-11-12,17.059999,18.5,16.65,18.370001,0,18.370001,2015,11,"Nov",4,"Thu",45
2015-11-13,18.68,20.67,18.200001,20.08,0,20.08,2015,11,"Nov",5,"Fri",45
2015-11-16,20.51,20.549999,17.25,18.16,0,18.16,2015,11,"Nov",1,"Mon",46
2015-11-17,17.82,19.59,16.860001,18.84,0,18.84,2015,11,"Nov",2,"Tue",46
2015-11-18,19.01,19.450001,16.799999,16.85,0,16.85,2015,11,"Nov",3,"Wed",46
2015-11-19,16.25,18.26,16,16.99,0,16.99,2015,11,"Nov",4,"Thu",46
2015-11-20,16.129999,16.379999,15.47,15.47,0,15.47,2015,11,"Nov",5,"Fri",46
2015-11-23,16.15,16.74,15.38,15.62,0,15.62,2015,11,"Nov",1,"Mon",47
2015-11-24,16.530001,17.209999,15.48,15.93,0,15.93,2015,11,"Nov",2,"Tue",47
2015-11-25,15.55,15.89,15.05,15.19,0,15.19,2015,11,"Nov",3,"Wed",47
2015-11-27,15.31,16.09,15.12,15.12,0,15.12,2015,11,"Nov",5,"Fri",47
2015-11-30,15.55,16.57,15.52,16.129999,0,16.129999,2015,11,"Nov",1,"Mon",48
2015-12-01,15.61,16.34,14.63,14.67,0,14.67,2015,12,"Dec",2,"Tue",48
2015-12-02,15.04,16.49,14.71,15.91,0,15.91,2015,12,"Dec",3,"Wed",48
2015-12-03,15.87,19.35,15.86,18.110001,0,18.110001,2015,12,"Dec",4,"Thu",48
2015-12-04,17.43,17.65,14.69,14.81,0,14.81,2015,12,"Dec",5,"Fri",48
2015-12-07,15.65,17.18,15.58,15.84,0,15.84,2015,12,"Dec",1,"Mon",49
2015-12-08,17.690001,18.33,16.52,17.6,0,17.6,2015,12,"Dec",2,"Tue",49
2015-12-09,18.049999,20.129999,15.72,19.610001,0,19.610001,2015,12,"Dec",3,"Wed",49
2015-12-10,19.25,19.719999,18.129999,19.34,0,19.34,2015,12,"Dec",4,"Thu",49
2015-12-11,21.360001,25.27,20.879999,24.389999,0,24.389999,2015,12,"Dec",5,"Fri",49
2015-12-14,24.700001,26.809999,21.469999,22.73,0,22.73,2015,12,"Dec",1,"Mon",50
2015-12-15,20.76,21.620001,20.02,20.950001,0,20.950001,2015,12,"Dec",2,"Tue",50
2015-12-16,19.25,20.24,17.120001,17.860001,0,17.860001,2015,12,"Dec",3,"Wed",50
2015-12-17,16.18,19.049999,16.129999,18.940001,0,18.940001,2015,12,"Dec",4,"Thu",50
2015-12-18,19.34,23.299999,18.75,20.700001,0,20.700001,2015,12,"Dec",5,"Fri",50
2015-12-21,19.639999,20.209999,18.700001,18.700001,0,18.700001,2015,12,"Dec",1,"Mon",51
2015-12-22,17.610001,18.219999,16.6,16.6,0,16.6,2015,12,"Dec",2,"Tue",51
2015-12-23,15.86,16.25,15.33,15.57,0,15.57,2015,12,"Dec",3,"Wed",51
2015-12-24,15.44,15.88,14.45,15.74,0,15.74,2015,12,"Dec",4,"Thu",51
2015-12-28,17.65,18.129999,16.879999,16.91,0,16.91,2015,12,"Dec",1,"Mon",52
2015-12-29,15.91,16.48,15.63,16.08,0,16.08,2015,12,"Dec",2,"Tue",52
2015-12-30,16.5,17.42,16.5,17.290001,0,17.290001,2015,12,"Dec",3,"Wed",52
2015-12-31,17.969999,20.389999,17.51,18.209999,0,18.209999,2015,12,"Dec",4,"Thu",52
2016-01-04,22.48,23.360001,20.67,20.700001,0,20.700001,2016,1,"Jan",1,"Mon",1
2016-01-05,20.75,21.059999,19.25,19.34,0,19.34,2016,1,"Jan",2,"Tue",1
2016-01-06,21.67,21.860001,19.799999,20.59,0,20.59,2016,1,"Jan",3,"Wed",1
2016-01-07,23.219999,25.860001,22.4,24.99,0,24.99,2016,1,"Jan",4,"Thu",1
2016-01-08,22.959999,27.08,22.48,27.01,0,27.01,2016,1,"Jan",5,"Fri",1
2016-01-11,25.58,27.389999,23.83,24.299999,0,24.299999,2016,1,"Jan",1,"Mon",2
2016-01-12,22.969999,23.93,21.91,22.469999,0,22.469999,2016,1,"Jan",2,"Tue",2
2016-01-13,21.719999,26.110001,21.440001,25.219999,0,25.219999,2016,1,"Jan",3,"Wed",2
2016-01-14,24.75,26.280001,23.07,23.950001,0,23.950001,2016,1,"Jan",4,"Thu",2
2016-01-15,28.959999,30.950001,26.67,27.02,0,27.02,2016,1,"Jan",5,"Fri",2
2016-01-19,25.4,27.59,25.209999,26.049999,0,26.049999,2016,1,"Jan",2,"Tue",3
2016-01-20,27.780001,32.09,26.59,27.59,0,27.59,2016,1,"Jan",3,"Wed",3
2016-01-21,27.790001,28.43,25.01,26.690001,0,26.690001,2016,1,"Jan",4,"Thu",3
2016-01-22,24.209999,24.549999,22.219999,22.34,0,22.34,2016,1,"Jan",5,"Fri",3
2016-01-25,23.299999,24.309999,22.379999,24.15,0,24.15,2016,1,"Jan",1,"Mon",4
2016-01-26,23.75,24.02,22.33,22.5,0,22.5,2016,1,"Jan",2,"Tue",4
2016-01-27,22.879999,27.219999,20.42,23.110001,0,23.110001,2016,1,"Jan",3,"Wed",4
2016-01-28,22.15,23.809999,21.9,22.42,0,22.42,2016,1,"Jan",4,"Thu",4
2016-01-29,21.59,21.74,19.5,20.200001,0,20.200001,2016,1,"Jan",5,"Fri",4
2016-02-01,21.32,23.66,19.610001,19.98,0,19.98,2016,2,"Feb",1,"Mon",5
2016-02-02,21.34,22.42,21.059999,21.98,0,21.98,2016,2,"Feb",2,"Tue",5
2016-02-03,21.49,27.700001,21.42,21.65,0,21.65,2016,2,"Feb",3,"Wed",5
2016-02-04,22.290001,23.139999,21.24,21.84,0,21.84,2016,2,"Feb",4,"Thu",5
2016-02-05,22.09,24.110001,21.91,23.379999,0,23.379999,2016,2,"Feb",5,"Fri",5
2016-02-08,25.889999,27.719999,25.559999,26,0,26,2016,2,"Feb",1,"Mon",6
2016-02-09,28.299999,28.309999,25.99,26.540001,0,26.540001,2016,2,"Feb",2,"Tue",6
2016-02-10,25.75,26.6,24.469999,26.290001,0,26.290001,2016,2,"Feb",3,"Wed",6
2016-02-11,29.01,30.9,26.67,28.139999,0,28.139999,2016,2,"Feb",4,"Thu",6
2016-02-12,27.16,27.57,24.92,25.4,0,25.4,2016,2,"Feb",5,"Fri",6
2016-02-16,24.959999,25.52,23.32,24.110001,0,24.110001,2016,2,"Feb",2,"Tue",7
2016-02-17,23.4,24.16,21.83,22.309999,0,22.309999,2016,2,"Feb",3,"Wed",7
2016-02-18,22.16,22.530001,21.290001,21.639999,0,21.639999,2016,2,"Feb",4,"Thu",7
2016-02-19,22.389999,23.440001,20.52,20.530001,0,20.530001,2016,2,"Feb",5,"Fri",7
2016-02-22,20.139999,20.35,19.02,19.379999,0,19.379999,2016,2,"Feb",1,"Mon",8
2016-02-23,19.75,21.16,19.540001,20.98,0,20.98,2016,2,"Feb",2,"Tue",8
2016-02-24,22.280001,22.870001,20.26,20.719999,0,20.719999,2016,2,"Feb",3,"Wed",8
2016-02-25,20.540001,21.26,19.1,19.110001,0,19.110001,2016,2,"Feb",4,"Thu",8
2016-02-26,18.889999,20.129999,18.459999,19.809999,0,19.809999,2016,2,"Feb",5,"Fri",8
2016-02-29,20.49,20.809999,18.379999,20.549999,0,20.549999,2016,2,"Feb",1,"Mon",9
2016-03-01,19.84,20.17,17.66,17.700001,0,17.700001,2016,3,"Mar",2,"Tue",9
2016-03-02,17.98,18.41,16.780001,17.09,0,17.09,2016,3,"Mar",3,"Wed",9
2016-03-03,17.25,17.559999,16.32,16.700001,0,16.700001,2016,3,"Mar",4,"Thu",9
2016-03-04,16.48,17.35,16.049999,16.860001,0,16.860001,2016,3,"Mar",5,"Fri",9
2016-03-07,17.98,18.040001,16.870001,17.35,0,17.35,2016,3,"Mar",1,"Mon",10
2016-03-08,18.379999,18.889999,17.82,18.67,0,18.67,2016,3,"Mar",2,"Tue",10
2016-03-09,18.559999,19.110001,18.309999,18.34,0,18.34,2016,3,"Mar",3,"Wed",10
2016-03-10,18.17,19.59,17.059999,18.049999,0,18.049999,2016,3,"Mar",4,"Thu",10
2016-03-11,17.09,17.27,16.280001,16.5,0,16.5,2016,3,"Mar",5,"Fri",10
2016-03-14,17.01,17.67,16.690001,16.92,0,16.92,2016,3,"Mar",1,"Mon",11
2016-03-15,17.6,17.85,16.84,16.84,0,16.84,2016,3,"Mar",2,"Tue",11
2016-03-16,15.96,16.33,14.89,14.99,0,14.99,2016,3,"Mar",3,"Wed",11
2016-03-17,15.34,15.38,13.82,14.44,0,14.44,2016,3,"Mar",4,"Thu",11
2016-03-18,14.05,14.36,13.75,14.02,0,14.02,2016,3,"Mar",5,"Fri",11
2016-03-21,14.57,14.73,13.79,13.79,0,13.79,2016,3,"Mar",1,"Mon",12
2016-03-22,14.57,14.76,13.75,14.17,0,14.17,2016,3,"Mar",2,"Tue",12
2016-03-23,14.57,15.03,14.33,14.94,0,14.94,2016,3,"Mar",3,"Wed",12
2016-03-24,16.299999,16.440001,14.71,14.74,0,14.74,2016,3,"Mar",4,"Thu",12
2016-03-28,15.65,16.040001,14.89,15.24,0,15.24,2016,3,"Mar",1,"Mon",13
2016-03-29,15.74,15.89,13.79,13.82,0,13.82,2016,3,"Mar",2,"Tue",13
2016-03-30,13.69,13.89,13.06,13.56,0,13.56,2016,3,"Mar",3,"Wed",13
2016-03-31,13.73,14.28,13.49,13.95,0,13.95,2016,3,"Mar",4,"Thu",13
2016-04-01,15.23,15.28,13,13.1,0,13.1,2016,4,"Apr",5,"Fri",13
2016-04-04,13.88,14.24,13.66,14.12,0,14.12,2016,4,"Apr",1,"Mon",14
2016-04-05,15.39,15.72,14.93,15.42,0,15.42,2016,4,"Apr",2,"Tue",14
2016-04-06,15.61,15.98,14,14.09,0,14.09,2016,4,"Apr",3,"Wed",14
2016-04-07,15.14,16.77,14.68,16.16,0,16.16,2016,4,"Apr",4,"Thu",14
2016-04-08,15.34,15.93,14.84,15.36,0,15.36,2016,4,"Apr",5,"Fri",14
2016-04-11,15.34,16.26,14.83,16.26,0,16.26,2016,4,"Apr",1,"Mon",15
2016-04-12,15.98,16.57,14.84,14.85,0,14.85,2016,4,"Apr",2,"Tue",15
2016-04-13,14.49,14.53,13.6,13.84,0,13.84,2016,4,"Apr",3,"Wed",15
2016-04-14,13.9,14.12,13.38,13.72,0,13.72,2016,4,"Apr",4,"Thu",15
2016-04-15,13.77,14.19,13.58,13.62,0,13.62,2016,4,"Apr",5,"Fri",15
2016-04-18,14.87,14.94,13.23,13.35,0,13.35,2016,4,"Apr",1,"Mon",16
2016-04-19,13.18,13.88,12.98,13.24,0,13.24,2016,4,"Apr",2,"Tue",16
2016-04-20,13.39,13.5,12.5,13.28,0,13.28,2016,4,"Apr",3,"Wed",16
2016-04-21,13.2,14.14,13.16,13.95,0,13.95,2016,4,"Apr",4,"Thu",16
2016-04-22,13.7,14.19,13.15,13.22,0,13.22,2016,4,"Apr",5,"Fri",16
2016-04-25,14.07,14.76,13.86,14.08,0,14.08,2016,4,"Apr",1,"Mon",17
2016-04-26,14.01,14.43,13.66,13.96,0,13.96,2016,4,"Apr",2,"Tue",17
2016-04-27,14.15,14.95,13.5,13.77,0,13.77,2016,4,"Apr",3,"Wed",17
2016-04-28,14.53,15.61,13.3,15.22,0,15.22,2016,4,"Apr",4,"Thu",17
2016-04-29,15.21,17.09,14.91,15.7,0,15.7,2016,4,"Apr",5,"Fri",17
2016-05-02,16.33,16.5,14.48,14.68,0,14.68,2016,5,"May",1,"Mon",18
2016-05-03,14.92,16.42,14.91,15.6,0,15.6,2016,5,"May",2,"Tue",18
2016-05-04,15.47,16.85,15.39,16.049999,0,16.049999,2016,5,"May",3,"Wed",18
2016-05-05,15.54,16.450001,15.22,15.91,0,15.91,2016,5,"May",4,"Thu",18
2016-05-06,16.200001,16.58,14.71,14.72,0,14.72,2016,5,"May",5,"Fri",18
2016-05-09,15.2,15.39,14.17,14.57,0,14.57,2016,5,"May",1,"Mon",19
2016-05-10,13.98,14.35,13.55,13.63,0,13.63,2016,5,"May",2,"Tue",19
2016-05-11,13.92,14.69,13.29,14.69,0,14.69,2016,5,"May",3,"Wed",19
2016-05-12,14.55,15.42,13.95,14.41,0,14.41,2016,5,"May",4,"Thu",19
2016-05-13,15.15,15.47,13.97,15.04,0,15.04,2016,5,"May",5,"Fri",19
2016-05-16,15.72,15.98,14.28,14.68,0,14.68,2016,5,"May",1,"Mon",20
2016-05-17,14.57,16.120001,14.48,15.57,0,15.57,2016,5,"May",2,"Tue",20
2016-05-18,15.72,16.469999,14.86,15.95,0,15.95,2016,5,"May",3,"Wed",20
2016-05-19,16.370001,17.65,16.280001,16.33,0,16.33,2016,5,"May",4,"Thu",20
2016-05-20,16.129999,16.299999,15.11,15.2,0,15.2,2016,5,"May",5,"Fri",20
2016-05-23,16.33,16.469999,15.4,15.82,0,15.82,2016,5,"May",1,"Mon",21
2016-05-24,16.030001,16.059999,14.36,14.42,0,14.42,2016,5,"May",2,"Tue",21
2016-05-25,14.19,14.33,13.64,13.9,0,13.9,2016,5,"May",3,"Wed",21
2016-05-26,13.8,14.11,13.43,13.43,0,13.43,2016,5,"May",4,"Thu",21
2016-05-27,13.49,13.76,13.04,13.12,0,13.12,2016,5,"May",5,"Fri",21
2016-05-31,13.94,15,13.45,14.19,0,14.19,2016,5,"May",2,"Tue",22
2016-06-01,14.45,15.25,14.18,14.2,0,14.2,2016,6,"Jun",3,"Wed",22
2016-06-02,14.42,14.92,13.62,13.63,0,13.63,2016,6,"Jun",4,"Thu",22
2016-06-03,13.78,14.66,12.9,13.47,0,13.47,2016,6,"Jun",5,"Fri",22
2016-06-06,13.84,14.27,13.42,13.65,0,13.65,2016,6,"Jun",1,"Mon",23
2016-06-07,12.77,14.05,12.72,14.05,0,14.05,2016,6,"Jun",2,"Tue",23
2016-06-08,13.84,14.27,13.7,14.08,0,14.08,2016,6,"Jun",3,"Wed",23
2016-06-09,14.01,14.85,13.99,14.64,0,14.64,2016,6,"Jun",4,"Thu",23
2016-06-10,14.89,17.33,14.85,17.030001,0,17.030001,2016,6,"Jun",5,"Fri",23
2016-06-13,18.24,21.01,17.889999,20.969999,0,20.969999,2016,6,"Jun",1,"Mon",24
2016-06-14,21.280001,22.16,20.27,20.5,0,20.5,2016,6,"Jun",2,"Tue",24
2016-06-15,20.25,20.450001,18.629999,20.139999,0,20.139999,2016,6,"Jun",3,"Wed",24
2016-06-16,20.799999,22.889999,19.24,19.370001,0,19.370001,2016,6,"Jun",4,"Thu",24
2016-06-17,19.42,20.030001,18.709999,19.41,0,19.41,2016,6,"Jun",5,"Fri",24
2016-06-20,17.42,18.549999,16.59,18.370001,0,18.370001,2016,6,"Jun",1,"Mon",25
2016-06-21,17.67,18.959999,16.91,18.48,0,18.48,2016,6,"Jun",2,"Tue",25
2016-06-22,18.26,21.219999,17.83,21.17,0,21.17,2016,6,"Jun",3,"Wed",25
2016-06-23,19.540001,19.790001,17.25,17.25,0,17.25,2016,6,"Jun",4,"Thu",25
2016-06-24,26.059999,26.24,19.48,25.76,0,25.76,2016,6,"Jun",5,"Fri",25
2016-06-27,24.379999,26.719999,22.93,23.85,0,23.85,2016,6,"Jun",1,"Mon",26
2016-06-28,21.76,22.07,18.75,18.75,0,18.75,2016,6,"Jun",2,"Tue",26
2016-06-29,18.120001,18.27,16.48,16.639999,0,16.639999,2016,6,"Jun",3,"Wed",26
2016-06-30,16.91,16.99,15.29,15.63,0,15.63,2016,6,"Jun",4,"Thu",26
2016-07-01,15.59,15.86,14.61,14.77,0,14.77,2016,7,"Jul",5,"Fri",26
2016-07-05,16.049999,16.620001,15.49,15.58,0,15.58,2016,7,"Jul",2,"Tue",27
2016-07-06,15.87,17.040001,14.96,14.96,0,14.96,2016,7,"Jul",3,"Wed",27
2016-07-07,14.8,15.98,14.33,14.76,0,14.76,2016,7,"Jul",4,"Thu",27
2016-07-08,14.64,14.75,13.19,13.2,0,13.2,2016,7,"Jul",5,"Fri",27
2016-07-11,13.25,13.67,13,13.54,0,13.54,2016,7,"Jul",1,"Mon",28
2016-07-12,12.93,13.93,12.75,13.55,0,13.55,2016,7,"Jul",2,"Tue",28
2016-07-13,13.32,13.79,12.92,13.04,0,13.04,2016,7,"Jul",3,"Wed",28
2016-07-14,12.5,13.37,12.14,12.82,0,12.82,2016,7,"Jul",4,"Thu",28
2016-07-15,13.12,13.22,12.27,12.67,0,12.67,2016,7,"Jul",5,"Fri",28
2016-07-18,12.75,13.12,12.33,12.44,0,12.44,2016,7,"Jul",1,"Mon",29
2016-07-19,12.53,12.83,11.94,11.97,0,11.97,2016,7,"Jul",2,"Tue",29
2016-07-20,11.94,11.97,11.4,11.77,0,11.77,2016,7,"Jul",3,"Wed",29
2016-07-21,11.8,13.06,11.69,12.74,0,12.74,2016,7,"Jul",4,"Thu",29
2016-07-22,12.8,12.88,11.97,12.02,0,12.02,2016,7,"Jul",5,"Fri",29
2016-07-25,12.64,13.72,12.39,12.87,0,12.87,2016,7,"Jul",1,"Mon",30
2016-07-26,12.88,13.5,12.8,13.05,0,13.05,2016,7,"Jul",2,"Tue",30
2016-07-27,12.61,13.74,12.5,12.83,0,12.83,2016,7,"Jul",3,"Wed",30
2016-07-28,12.51,13.52,12.36,12.72,0,12.72,2016,7,"Jul",4,"Thu",30
2016-07-29,12.85,12.9,11.77,11.87,0,11.87,2016,7,"Jul",5,"Fri",30
2016-08-01,11.89,12.98,11.86,12.44,0,12.44,2016,8,"Aug",1,"Mon",31
2016-08-02,12.39,14.24,12.35,13.37,0,13.37,2016,8,"Aug",2,"Tue",31
2016-08-03,13.53,13.91,12.73,12.86,0,12.86,2016,8,"Aug",3,"Wed",31
2016-08-04,12.73,12.98,11.79,12.42,0,12.42,2016,8,"Aug",4,"Thu",31
2016-08-05,12.08,12.26,11.18,11.39,0,11.39,2016,8,"Aug",5,"Fri",31
2016-08-08,11.66,11.78,11.41,11.5,0,11.5,2016,8,"Aug",1,"Mon",32
2016-08-09,11.4,11.92,11.02,11.66,0,11.66,2016,8,"Aug",2,"Tue",32
2016-08-10,11.55,12.5,11.37,12.05,0,12.05,2016,8,"Aug",3,"Wed",32
2016-08-11,11.93,12.11,11.38,11.68,0,11.68,2016,8,"Aug",4,"Thu",32
2016-08-12,11.61,12,11.28,11.55,0,11.55,2016,8,"Aug",5,"Fri",32
2016-08-15,11.81,12.17,11.58,11.81,0,11.81,2016,8,"Aug",1,"Mon",33
2016-08-16,12.04,12.78,11.87,12.64,0,12.64,2016,8,"Aug",2,"Tue",33
2016-08-17,12.57,13.71,12.14,12.19,0,12.19,2016,8,"Aug",3,"Wed",33
2016-08-18,12.2,12.53,11.42,11.43,0,11.43,2016,8,"Aug",4,"Thu",33
2016-08-19,11.67,12.28,11.33,11.34,0,11.34,2016,8,"Aug",5,"Fri",33
2016-08-22,12.53,13.02,11.94,12.27,0,12.27,2016,8,"Aug",1,"Mon",34
2016-08-23,12.15,12.44,11.72,12.38,0,12.38,2016,8,"Aug",2,"Tue",34
2016-08-24,12.7,14.01,12.3,13.45,0,13.45,2016,8,"Aug",3,"Wed",34
2016-08-25,13.62,14.09,13.29,13.63,0,13.63,2016,8,"Aug",4,"Thu",34
2016-08-26,13.54,14.93,12.13,13.65,0,13.65,2016,8,"Aug",5,"Fri",34
2016-08-29,14.09,14.43,12.9,12.94,0,12.94,2016,8,"Aug",1,"Mon",35
2016-08-30,12.94,13.6,12.7,13.12,0,13.12,2016,8,"Aug",2,"Tue",35
2016-08-31,13.14,14.34,12.97,13.42,0,13.42,2016,8,"Aug",3,"Wed",35
2016-09-01,13.07,14.61,12.99,13.48,0,13.48,2016,9,"Sep",4,"Thu",35
